HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.06
File Version: 1.05L

RECORDING DESCRIPTION
Date: 28/04/16
Start Time: 01:12
Sample Time(sec),2.500000
Live Rate Over(sec) ,60

GAIN & BACKOFF SETTINGS
Channel No,1,
Gain,1.00,
Back Off,0,

CALIBRATION DATA
Calibration Type,Gas
Channel No,1,
Calibration Offset,1.168604,
Calibration Factor, 15.088912,


TEMPERATURE DATA
Channel No,1,
Set Temperature, 25.00,


PFD DATA
PFD Light Calibrated  1 = NO
PFD Light Calibrated  2 = NO
PFD Mode ,OFF
QY Rate Over ,5
QY Roof Start ,2
QY Roof Over ,2
QY Ceiling Max ,TRUE
PFD Steps 1,1
PFD Step Time 1 (00),1
PFD Step Level 1 (00),50
PFD Step Prompt 1 (00),

RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
497.5,5.222215,-0.042871,,,,,
500.0,5.197771,-0.042420,,,,,
502.5,5.209993,-0.046707,,,,,
505.0,5.209993,-0.044225,,,,,
507.5,5.197771,-0.043548,,,,,
510.0,5.197771,-0.047609,,,,,
512.5,5.197771,-0.050768,,,,,
515.0,5.197771,-0.053025,,,,,
517.5,5.185549,-0.054379,,,,,
520.0,5.185549,-0.060471,,,,,
522.5,5.185549,-0.062727,,,,,
525.0,5.173327,-0.063855,,,,,
527.5,5.161105,-0.066563,,,,,
530.0,5.173327,-0.073558,,,,,
532.5,5.173327,-0.070624,,,,,
535.0,5.173327,-0.069045,,,,,
537.5,5.161105,-0.069045,,,,,
540.0,5.173327,-0.070624,,,,,
542.5,5.173327,-0.068142,,,,,
545.0,5.173327,-0.064532,,,,,
547.5,5.173327,-0.062727,,,,,
550.0,5.173327,-0.060020,,,,,
552.5,5.173327,-0.056409,,,,,
555.0,5.161105,-0.051897,,,,,
557.5,5.148883,-0.052122,,,,,
560.0,5.161105,-0.051220,,,,,
562.5,5.161105,-0.046256,,,,,
565.0,5.161105,-0.046030,,,,,
567.5,5.148883,-0.042194,,,,,
570.0,5.148883,-0.040163,,,,,
572.5,5.148883,-0.039938,,,,,
575.0,5.148883,-0.038810,,,,,
577.5,5.136661,-0.036779,,,,,
580.0,5.136661,-0.036553,,,,,
582.5,5.136661,-0.038133,,,,,
585.0,5.136661,-0.038810,,,,,
587.5,5.124439,-0.038584,,,,,
590.0,5.124439,-0.043097,,,,,
592.5,5.124439,-0.049640,,,,,
595.0,5.112217,-0.052573,,,,,
597.5,5.112217,-0.057312,,,,,
600.0,5.112217,-0.060922,,,,,
602.5,5.112217,-0.066337,,,,,
605.0,5.099995,-0.067917,,,,,
607.5,5.099995,-0.071076,,,,,
610.0,5.112217,-0.072881,,,,,
612.5,5.099995,-0.070624,,,,,
615.0,5.099995,-0.069948,,,,,
617.5,5.099995,-0.067917,,,,,
620.0,5.112217,-0.067466,,,,,
622.5,5.099995,-0.066112,,,,,
625.0,5.099995,-0.063855,,,,,
627.5,5.099995,-0.060471,,,,,
630.0,5.099995,-0.053250,,,,,
632.5,5.099995,-0.049640,Stop,All,Stop,Stopped at:01:23:31,

End Of File
Checksum, 346021582
