HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.06
File Version: 1.05L

RECORDING DESCRIPTION
Date: 28/04/16
Start Time: 03:05
Sample Time(sec),2.500000
Live Rate Over(sec) ,60

GAIN & BACKOFF SETTINGS
Channel No,1,
Gain,1.00,
Back Off,0,

CALIBRATION DATA
Calibration Type,Gas
Channel No,1,
Calibration Offset,1.168604,
Calibration Factor, 15.088912,


TEMPERATURE DATA
Channel No,1,
Set Temperature, 25.00,


PFD DATA
PFD Light Calibrated  1 = NO
PFD Light Calibrated  2 = NO
PFD Mode ,OFF
QY Rate Over ,5
QY Roof Start ,2
QY Roof Over ,2
QY Ceiling Max ,TRUE
PFD Steps 1,1
PFD Step Time 1 (00),1
PFD Step Level 1 (00),50
PFD Step Prompt 1 (00),

RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
525.0,4.672224,-0.081229,,,,,
527.5,4.672224,-0.080101,,,,,
530.0,4.672224,-0.077394,,,,,
532.5,4.672224,-0.076040,,,,,
535.0,4.684447,-0.073332,,,,,
537.5,4.672224,-0.066563,,,,,
540.0,4.672224,-0.064307,,,,,
542.5,4.660002,-0.060922,,,,,
545.0,4.660002,-0.059117,,,,,
547.5,4.660002,-0.058891,,,,,
550.0,4.647780,-0.057538,,,,,
552.5,4.647780,-0.057763,,,,,
555.0,4.647780,-0.056635,,,,,
557.5,4.647780,-0.057086,,,,,
560.0,4.647780,-0.056409,,,,,
562.5,4.635558,-0.054604,,,,,
565.0,4.635558,-0.054379,,,,,
567.5,4.635558,-0.055732,,,,,
570.0,4.635558,-0.055958,,,,,
572.5,4.623336,-0.055055,,,,,
575.0,4.623336,-0.058666,,,,,
577.5,4.623336,-0.061148,,,,,
580.0,4.611114,-0.062502,,,,,
582.5,4.611114,-0.065435,,,,,
585.0,4.611114,-0.067014,,,,,
587.5,4.611114,-0.070173,,,,,
590.0,4.598892,-0.072204,,,,,
592.5,4.598892,-0.075814,,,,,
595.0,4.598892,-0.078070,,,,,
597.5,4.598892,-0.078973,,,,,
600.0,4.586670,-0.075588,,,,,
602.5,4.598892,-0.076265,,,,,
605.0,4.598892,-0.072655,,,,,
607.5,4.598892,-0.070624,,,,,
610.0,4.586670,-0.067466,,,,,
612.5,4.598892,-0.065886,,,,,
615.0,4.598892,-0.063178,,,,,
617.5,4.586670,-0.059568,,,,,
620.0,4.586670,-0.057763,,,,,
622.5,4.586670,-0.054830,,,,,
625.0,4.586670,-0.050768,,,,,
627.5,4.574448,-0.048512,,,,,
630.0,4.574448,-0.046481,,,,,
632.5,4.586670,-0.041066,Stop,All,Stop,Stopped at:03:16:09,

End Of File
Checksum, -759177523
